***************************************************************************************
Start Datenerfassung am:	27.06.2023 10:43:03	Messzyklus: 30 Sekunden
Begleitheizung auf 400°C
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	R_O_BT110_Motor	R_O_BT227_SCMotor																		
27.06.2023	15:24:58	34,500	29,800	22,100	33,600	36,300	37,400	39,600	21,600	22,500	29,700	32,100	30,900	29,400	22,500	22,400	22,300	21,500	170,700	25,900	276,800	309,900	264,100	309,900	271,000	271,500	278,100	274,500	278,600	266,300	276,600	367,800	193,600	235,900	242,600	450,000	23,000	22,600	22,200	21,800	22,900	22,700	22,700	22,900	0,963	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	518,989	421,549	366,753	364,366	0,000	0,000	0,000	56,438	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:25:30	34,500	29,600	22,100	33,500	36,300	37,400	39,600	21,600	22,500	29,600	32,100	30,700	29,400	22,600	22,500	22,400	21,500	170,800	25,800	276,900	310,000	264,000	309,900	271,000	271,500	278,100	274,500	278,400	266,300	276,600	367,800	193,600	235,300	242,700	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	318,793	437,609	366,862	363,824	0,000	0,000	0,000	50,202	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:26:01	34,500	29,500	22,100	33,500	36,300	37,300	39,600	21,700	22,500	29,700	32,100	30,700	29,300	22,500	22,400	22,400	21,500	170,800	25,900	276,900	310,100	264,000	310,100	271,000	271,500	278,000	274,500	279,100	266,300	276,600	367,900	193,600	235,500	242,700	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	302,951	359,158	364,909	362,088	0,000	0,000	0,000	42,553	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:26:32	34,500	30,200	22,100	33,500	36,200	37,300	39,600	21,700	22,500	29,700	32,100	30,900	29,400	22,500	22,400	22,300	21,500	170,800	25,800	276,900	310,000	264,000	310,000	271,000	271,500	278,000	274,400	278,100	266,200	276,600	368,000	193,600	236,100	242,800	450,100	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	364,041	390,191	366,536	364,041	0,000	0,000	0,000	48,176	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:27:03	34,500	29,900	22,100	33,500	36,200	37,200	39,600	21,600	22,500	29,700	32,100	30,900	29,300	22,500	22,400	22,400	21,500	170,800	25,800	276,800	309,900	264,000	309,900	271,000	271,500	278,000	274,400	278,400	266,200	276,600	368,100	193,700	234,900	242,800	450,000	23,000	22,600	22,200	21,800	22,900	22,700	22,700	22,900	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	632,053	272,461	365,343	364,800	0,000	0,000	0,000	49,804	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:27:35	34,400	29,700	22,100	33,500	36,200	37,200	39,600	21,600	22,500	29,700	32,100	30,900	29,300	22,500	22,400	22,400	21,500	170,800	25,800	276,800	309,900	264,000	310,000	271,100	271,600	278,100	274,500	278,400	266,200	276,600	368,200	193,700	236,200	242,800	450,000	23,000	22,700	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	643,446	446,289	366,862	365,017	0,000	0,000	0,000	50,171	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:28:06	34,400	29,600	22,100	33,500	36,100	37,200	39,600	21,600	22,500	29,700	32,100	30,900	29,300	22,500	22,400	22,400	21,500	170,800	25,800	276,800	310,100	264,000	310,100	271,000	271,500	278,000	274,400	278,400	266,200	276,600	368,200	193,800	235,500	242,800	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,972	0,000	-0,090	-0,004	-0,014	0,000	421,875	296,332	366,862	363,173	0,000	0,000	0,000	49,848	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:28:37	34,400	29,800	22,100	33,400	36,100	37,200	39,500	21,600	22,500	29,600	32,000	30,700	29,400	22,600	22,500	22,500	21,500	170,800	25,800	276,700	309,900	264,000	310,000	271,000	271,600	278,000	274,400	278,600	266,200	276,600	368,300	193,800	235,400	242,800	450,000	23,000	22,600	22,200	21,800	22,900	22,700	22,700	22,900	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	567,057	390,842	365,668	362,413	0,000	0,000	0,000	50,338	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:29:08	34,400	29,700	22,100	33,400	36,000	37,100	39,500	21,600	22,500	29,500	32,000	30,700	29,400	22,600	22,500	22,400	21,500	170,800	25,800	276,900	309,900	264,000	310,100	271,000	271,500	278,000	274,400	278,500	266,200	276,500	368,400	193,800	234,900	242,800	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	534,722	352,756	366,645	363,173	0,000	0,000	0,000	49,637	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:29:40	34,300	29,600	22,100	33,400	36,000	37,100	39,500	21,600	22,500	29,600	32,000	30,700	29,400	22,600	22,500	22,500	21,500	170,800	25,900	276,800	310,000	264,000	310,100	270,900	271,500	277,900	274,400	278,300	266,200	276,400	368,400	193,800	236,300	242,900	450,100	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	471,029	238,281	365,451	364,800	0,000	0,000	0,000	48,312	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:30:11	34,300	30,000	22,100	33,300	36,000	37,100	39,500	21,600	22,500	29,500	32,000	30,900	29,400	22,600	22,500	22,400	21,500	170,800	25,900	276,800	310,000	264,000	310,100	271,000	271,500	277,900	274,400	278,400	266,200	276,500	368,500	193,900	235,600	243,000	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	471,571	342,990	365,017	365,017	0,000	0,000	0,000	49,764	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:30:42	34,300	29,700	22,100	33,300	36,000	37,100	39,500	21,600	22,500	29,500	32,000	30,900	29,400	22,600	22,500	22,500	21,500	170,800	25,800	276,800	309,900	264,000	310,000	271,000	271,500	278,000	274,400	278,400	266,200	276,500	368,600	194,000	236,500	243,000	450,100	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	529,839	386,936	365,343	363,824	0,000	0,000	0,000	47,579	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:31:14	34,300	29,400	22,100	33,300	36,000	37,000	39,500	21,500	22,500	29,500	32,000	30,800	29,400	22,600	22,500	22,500	21,500	170,800	25,800	276,800	310,100	264,000	310,000	271,000	271,500	277,900	274,400	278,100	266,200	276,400	368,600	194,000	236,200	243,000	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,800	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	376,085	378,689	366,753	364,366	0,000	0,000	0,000	48,705	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:31:45	34,200	29,500	22,100	33,200	36,000	37,000	39,500	21,600	22,500	29,600	32,000	30,900	29,400	22,600	22,500	22,500	21,500	170,900	25,800	276,800	310,000	264,000	310,100	271,000	271,500	277,800	274,400	277,800	266,200	276,400	368,700	194,100	237,100	243,000	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	470,378	442,383	365,017	363,173	0,000	0,000	0,000	49,407	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:32:16	34,200	29,800	22,100	33,200	35,900	37,000	39,400	21,500	22,500	29,700	32,000	30,900	29,300	22,600	22,500	22,500	21,500	170,900	25,800	276,800	310,100	264,000	309,900	271,000	271,500	277,800	274,400	277,900	266,200	276,400	368,800	194,100	236,700	243,000	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	429,688	468,207	369,358	365,017	0,000	0,000	0,000	49,407	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:32:47	34,200	29,400	22,100	33,200	35,900	37,000	39,400	21,600	22,500	29,600	32,000	30,900	29,300	22,600	22,500	22,500	21,500	170,900	25,800	276,700	310,100	264,000	310,000	271,000	271,500	277,800	274,400	278,300	266,200	276,400	368,800	194,100	236,100	243,000	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	418,077	356,445	365,668	364,583	0,000	0,000	0,000	49,769	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:33:19	34,200	29,200	22,100	33,200	35,900	36,900	39,400	21,700	22,500	29,600	31,900	30,700	29,400	22,600	22,500	22,400	21,500	170,900	25,800	276,700	310,000	264,000	310,000	271,000	271,500	277,800	274,400	278,100	266,200	276,400	368,900	194,100	236,900	243,100	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	669,705	392,687	366,102	365,234	0,000	0,000	0,000	49,521	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:33:50	34,200	29,400	22,100	33,200	35,800	36,900	39,400	21,600	22,500	29,400	31,900	30,700	29,400	22,600	22,500	22,400	21,500	170,900	25,900	276,800	309,900	264,000	310,100	271,000	271,500	277,800	274,400	278,300	266,200	276,400	368,900	194,200	236,900	243,100	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	535,699	353,190	367,730	366,536	0,000	0,000	0,000	49,720	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:34:21	34,200	29,400	22,100	33,200	35,800	36,800	39,400	21,600	22,500	29,400	31,900	30,800	29,300	22,600	22,500	22,500	21,500	170,900	25,900	276,800	310,100	264,000	309,900	270,900	271,400	277,800	274,400	278,400	266,200	276,400	369,000	194,200	236,900	243,100	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	618,273	509,983	365,017	363,173	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:34:53	34,200	29,600	22,100	33,200	35,800	36,800	39,400	21,600	22,500	29,500	31,900	30,900	29,300	22,600	22,500	22,500	21,500	170,900	25,800	276,900	310,000	264,000	310,100	270,900	271,400	277,800	274,400	278,700	266,200	276,400	369,100	194,300	237,100	243,200	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	420,356	306,424	367,947	363,281	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:35:24	34,200	29,900	22,100	33,100	35,800	36,800	39,400	21,600	22,500	29,500	31,900	30,900	29,400	22,600	22,500	22,400	21,500	170,900	26,000	276,800	310,100	264,000	310,100	271,000	271,400	277,800	274,400	278,600	266,200	276,400	369,100	194,300	237,600	243,200	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	423,720	384,549	365,451	365,017	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:35:55	34,100	29,200	22,100	33,100	35,800	36,700	39,400	21,500	22,500	29,400	31,900	30,900	29,300	22,600	22,500	22,400	21,500	170,900	25,800	276,700	309,900	264,000	310,000	270,900	271,400	277,800	274,300	278,600	266,200	276,400	369,100	194,300	237,200	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	566,298	456,055	365,668	364,366	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:36:27	34,100	29,200	22,100	33,100	35,700	36,700	39,300	21,500	22,500	29,600	31,900	30,800	29,300	22,600	22,500	22,400	21,500	171,000	25,800	276,800	310,000	264,000	309,900	270,900	271,400	277,800	274,300	278,700	266,200	276,400	369,200	194,300	237,900	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	360,569	427,843	365,234	365,017	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:36:58	34,100	30,000	22,100	33,000	35,700	36,700	39,300	21,600	22,500	29,500	31,900	30,700	29,400	22,600	22,500	22,500	21,500	171,000	26,000	276,700	309,900	264,000	309,900	270,900	271,400	277,800	274,300	278,600	266,200	276,300	369,300	194,400	237,600	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	697,808	526,910	367,296	365,017	0,000	0,000	0,000	50,020	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:37:29	34,100	29,400	22,100	33,000	35,700	36,700	39,300	21,500	22,400	29,400	31,900	30,700	29,300	22,600	22,500	22,400	21,500	171,000	25,800	276,700	310,000	264,000	310,100	270,900	271,400	277,800	274,300	278,400	266,200	276,300	369,300	194,400	237,600	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,018	0,000	592,339	363,498	366,753	364,149	0,000	0,000	0,000	49,437	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:38:01	34,000	29,700	22,100	33,000	35,600	36,600	39,300	21,600	22,500	29,400	31,900	30,600	29,300	22,600	22,500	22,500	21,500	171,000	25,900	276,700	309,900	264,000	309,900	271,000	271,400	277,800	274,300	278,200	266,200	276,300	369,300	194,500	236,400	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	560,221	440,864	365,017	365,017	0,000	0,000	0,000	49,437	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:38:32	34,000	29,300	22,100	33,000	35,600	36,600	39,300	21,600	22,500	29,400	31,800	30,500	29,300	22,600	22,500	22,500	21,500	171,000	25,800	276,700	310,000	264,000	309,900	270,900	271,400	277,700	274,300	278,300	266,200	276,300	369,400	194,500	237,100	243,300	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	419,705	422,960	367,947	363,173	0,000	0,000	0,000	50,327	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:39:03	34,000	29,600	22,100	33,000	35,600	36,600	39,300	21,500	22,400	29,400	31,800	30,500	29,300	22,600	22,500	22,500	21,500	171,000	25,900	276,700	309,900	264,000	310,000	270,900	271,400	277,700	274,300	278,600	266,200	276,300	369,500	194,600	237,200	243,400	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	523,654	394,423	366,536	364,258	0,000	0,000	0,000	50,497	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:39:34	34,000	29,600	22,100	33,000	35,500	36,600	39,300	21,700	22,400	29,400	31,800	30,600	29,300	22,600	22,500	22,500	21,500	171,000	25,900	276,700	310,100	264,000	310,000	270,900	271,500	277,700	274,300	278,400	266,200	276,300	369,500	194,600	236,300	243,500	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	424,696	391,059	364,800	362,956	0,000	0,000	0,000	50,766	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:40:05	34,000	30,000	22,100	32,900	35,500	36,500	39,300	21,600	22,400	29,400	31,900	30,500	29,300	22,600	22,500	22,500	21,500	171,000	25,900	276,700	310,000	264,000	310,100	270,900	271,400	277,700	274,300	278,100	266,200	276,300	369,600	194,600	236,600	243,500	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,978	0,971	0,000	-0,090	-0,004	-0,014	0,000	321,398	349,175	365,343	364,149	0,000	0,000	0,000	51,459	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:40:37	34,000	29,600	22,100	32,900	35,500	36,500	39,200	21,500	22,400	29,400	31,800	30,500	29,200	22,600	22,500	22,500	21,500	171,000	25,800	276,800	310,000	264,000	310,000	270,900	271,400	277,700	274,300	278,200	266,100	276,300	369,600	194,600	236,800	243,500	449,900	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,961	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	476,345	433,919	365,343	361,871	0,000	0,000	0,000	55,977	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:41:08	34,000	29,200	22,100	32,900	35,500	36,500	39,200	21,600	22,400	29,400	31,800	30,400	29,300	22,600	22,500	22,500	21,500	171,000	25,900	276,700	309,900	264,000	309,900	270,900	271,400	277,700	274,300	278,100	266,200	276,300	369,700	194,700	236,700	243,500	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	543,186	393,989	367,188	364,041	0,000	0,000	0,000	50,749	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:41:39	34,000	29,300	22,100	32,900	35,500	36,500	39,200	21,600	22,400	29,400	31,800	30,400	29,300	22,600	22,500	22,500	21,500	171,000	25,800	276,700	310,000	264,000	309,900	270,900	271,400	277,700	274,300	278,600	266,200	276,300	369,800	194,700	236,900	243,500	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	561,740	541,884	364,909	364,583	0,000	0,000	0,000	50,135	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:42:11	34,000	29,100	22,100	32,800	35,400	36,400	39,200	21,600	22,400	29,300	31,800	30,600	29,200	22,600	22,500	22,500	21,500	171,000	25,900	276,700	309,900	264,000	309,900	270,900	271,400	277,700	274,300	277,800	266,200	276,300	369,800	194,800	237,000	243,500	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	535,699	450,738	366,211	364,800	0,000	0,000	0,000	49,711	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
27.06.2023	15:42:42	33,900	29,200	22,100	32,800	35,400	36,400	39,100	21,600	22,400	29,400	31,800	30,500	29,200	22,600	22,500	22,500	21,500	171,000	25,800	276,700	310,100	264,000	310,100	270,900	271,400	277,700	274,300	277,900	266,200	276,300	369,800	194,800	236,400	243,600	450,000	23,000	22,600	22,200	21,800	22,900	22,600	22,500	22,700	0,962	0,979	0,971	0,000	-0,090	-0,004	-0,014	0,000	432,075	329,427	366,536	364,800	0,000	0,000	0,000	49,420	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
