***************************************************************************************
Start Datenerfassung am:	12.07.2023 10:49:24	Messzyklus: 30 Sekunden
Hochfördern und Aufschmelzen nach Versuch 7
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	PTC_BT110_Motor	PTC_BT227_SCMotor	F___BL201																	
12.07.2023	11:45:07	35,600	36,000	35,600	35,700	34,800	35,700	37,500	23,200	36,500	215,300	221,400	129,900	222,100	127,300	116,100	62,500	95,400	105,300	29,700	249,300	320,300	246,000	320,200	247,200	246,200	248,300	246,900	263,000	244,200	247,200	259,600	266,900	322,300	317,400	450,000	30,600	33,800	34,300	33,900	24,900	24,800	24,600	24,700	1,457	0,981	0,973	0,000	249,982	-0,043	69,864	0,000	746,094	741,971	367,188	364,692	0,000	0,000	0,000	75,611	0,000	0,000	0,000	1,000	3,351	1,000	0,000	0,000	1,000	0,000	0,000	36,104
12.07.2023	11:45:38	35,600	36,000	35,700	35,800	34,800	35,700	37,500	23,300	36,500	214,800	221,400	129,900	222,100	127,000	116,100	61,800	95,100	105,600	29,600	248,600	320,200	245,900	319,900	247,000	245,900	247,900	246,600	263,300	243,800	246,900	259,400	266,900	321,700	317,400	450,000	30,400	33,800	34,300	33,900	24,900	24,800	24,600	24,700	1,456	0,981	0,973	0,000	250,054	-0,043	69,864	0,000	1104,058	972,331	368,164	364,800	0,000	0,000	0,000	75,741	0,000	0,000	0,000	1,000	3,351	1,000	0,000	0,000	1,000	0,000	0,000	36,086
12.07.2023	11:46:10	35,700	36,000	35,800	35,800	34,800	35,800	37,600	23,300	36,600	214,400	221,400	129,800	222,100	126,800	116,000	61,300	94,900	106,100	29,500	248,300	319,500	245,500	320,100	246,700	245,500	247,800	246,300	263,500	243,500	246,600	259,200	266,900	321,700	317,400	450,000	30,400	33,800	34,300	33,900	24,900	24,700	24,600	24,700	1,440	0,981	0,973	0,000	249,964	-0,043	69,864	0,000	1832,574	796,766	364,800	367,730	0,000	0,000	0,000	73,083	0,000	0,000	0,000	1,000	3,364	1,000	0,000	0,000	1,000	0,000	0,000	36,104
12.07.2023	11:46:41	35,500	36,100	35,700	35,800	34,800	35,800	37,600	23,300	36,500	214,000	221,400	131,000	222,100	126,500	116,000	61,200	94,900	106,400	29,500	248,300	320,000	245,200	319,900	246,200	245,000	247,300	245,900	263,200	243,300	246,200	259,100	266,800	321,600	317,400	450,100	30,300	33,800	34,300	33,900	24,800	24,700	24,600	24,700	1,228	0,978	0,972	0,000	150,047	-0,043	69,868	0,000	1169,488	1037,869	366,211	365,017	0,000	0,000	0,000	63,322	0,000	0,000	0,000	1,000	2,744	1,000	0,000	0,000	1,000	0,000	0,000	36,097
12.07.2023	11:47:12	35,800	36,000	35,700	35,800	34,800	35,800	37,600	23,300	36,500	213,500	221,400	132,800	222,100	126,200	115,900	61,400	94,800	106,700	29,600	248,100	320,500	245,000	320,000	245,900	244,800	247,000	245,600	263,700	243,000	246,000	258,900	266,800	321,400	317,300	449,900	30,200	34,000	34,300	33,800	24,800	24,700	24,600	24,700	1,224	0,980	0,974	0,000	150,047	-0,043	69,864	0,000	800,673	878,364	368,164	365,017	0,000	0,000	0,000	76,857	0,000	0,000	0,000	1,000	2,761	1,000	0,000	0,000	1,000	0,000	0,000	36,093
12.07.2023	11:47:43	35,600	36,000	35,700	35,800	34,800	35,800	37,600	23,300	36,600	213,100	221,400	130,100	222,100	125,800	115,900	61,300	94,700	106,900	29,600	248,100	320,000	244,700	319,900	245,700	244,500	246,900	245,300	264,300	242,800	245,700	258,800	266,700	321,600	317,300	449,900	30,200	34,000	34,300	33,800	24,800	24,700	24,600	24,700	1,232	0,982	0,976	0,000	150,047	-0,043	69,868	0,000	1268,446	992,947	364,909	363,607	0,000	0,000	0,000	72,109	0,000	0,000	0,000	1,000	2,766	1,000	0,000	0,000	1,000	0,000	0,000	36,086
12.07.2023	11:48:15	35,700	36,200	35,700	35,800	34,800	35,800	37,700	23,300	36,700	212,700	221,400	133,800	222,100	125,500	115,900	60,800	94,500	107,400	29,900	247,900	320,000	244,700	319,800	245,200	244,100	246,600	245,000	262,900	242,500	245,500	258,800	266,700	321,600	317,300	450,000	30,100	34,000	34,300	34,000	24,800	24,700	24,600	24,700	1,247	0,984	0,978	0,000	149,957	-0,043	69,868	0,000	976,888	868,381	365,234	363,607	0,000	0,000	0,000	74,261	0,000	0,000	0,000	1,000	2,770	1,000	0,000	0,000	0,000	0,000	0,000	36,093
12.07.2023	11:48:46	35,700	36,000	35,800	35,800	34,800	35,800	37,700	23,000	36,600	212,300	221,500	128,900	222,100	125,300	115,900	60,200	94,200	107,700	29,900	247,600	320,000	244,500	320,000	245,000	243,800	246,300	244,700	263,300	242,300	245,300	258,900	266,700	321,100	317,200	449,900	30,000	34,000	34,300	34,000	24,800	24,700	24,600	24,700	1,230	0,985	0,979	0,000	150,101	-0,043	69,864	0,000	1111,654	847,331	365,777	365,017	0,000	0,000	0,000	77,016	0,000	0,000	0,000	1,000	2,744	1,000	0,000	0,000	0,000	0,000	0,000	36,082
12.07.2023	11:49:17	35,800	36,000	35,800	35,800	34,800	35,800	37,900	23,100	36,800	211,900	221,500	129,000	222,100	124,900	115,900	59,000	93,800	108,200	29,900	247,300	320,200	244,200	320,000	244,600	243,600	246,100	244,500	263,500	242,100	245,000	258,900	266,600	321,100	317,200	450,000	29,900	34,000	34,300	34,000	24,800	24,700	24,700	24,700	1,230	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	1113,281	887,695	365,017	363,281	0,000	0,000	0,000	74,810	0,000	0,000	0,000	1,000	2,768	1,000	0,000	0,000	0,000	0,000	0,000	36,071
12.07.2023	11:49:49	35,600	36,100	35,800	35,800	34,900	35,800	37,900	23,200	36,800	211,500	221,500	130,800	222,100	124,500	115,900	59,000	93,400	108,700	29,900	247,400	319,800	244,100	320,000	244,400	243,400	245,700	244,200	264,900	241,900	244,900	258,900	266,600	321,000	317,200	450,000	29,900	33,900	34,300	34,000	24,800	24,700	24,700	24,700	1,233	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	942,057	882,704	365,777	365,885	0,000	0,000	0,000	74,470	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,079
12.07.2023	11:50:20	35,700	36,100	35,800	35,800	34,900	35,900	38,000	23,200	36,900	211,000	221,500	133,000	222,100	124,300	115,900	59,100	93,000	109,200	30,000	246,800	320,200	243,700	320,000	244,100	243,200	245,500	244,000	264,100	241,800	244,600	258,900	266,500	321,200	317,200	449,900	29,800	33,900	34,300	34,000	24,800	24,700	24,700	24,700	1,241	0,986	0,980	0,000	149,975	-0,043	69,864	0,000	860,135	873,481	364,800	364,041	0,000	0,000	0,000	82,768	0,000	0,000	0,000	1,000	2,771	1,000	0,000	0,000	0,000	0,000	0,000	36,086
12.07.2023	11:50:51	35,500	36,000	35,800	35,900	34,900	35,900	38,100	23,100	37,000	210,700	221,500	130,700	222,100	123,900	115,900	59,300	92,700	109,700	30,000	246,800	319,900	243,500	320,000	244,000	243,000	245,300	243,700	264,300	241,600	244,400	258,800	266,400	321,100	317,200	450,000	29,700	33,900	34,200	34,000	24,800	24,700	24,700	24,700	1,232	0,987	0,980	0,000	150,029	-0,043	69,868	0,000	963,867	864,583	365,885	362,088	0,000	0,000	0,000	75,366	0,000	0,000	0,000	1,000	2,769	1,000	0,000	0,000	0,000	0,000	0,000	36,079
12.07.2023	11:51:22	35,700	36,200	35,800	35,900	34,900	36,000	38,100	23,100	37,100	210,200	221,500	132,500	222,100	123,500	115,800	59,500	92,400	110,200	30,100	246,700	319,800	243,300	320,000	243,800	242,800	245,100	243,600	264,200	241,500	244,200	258,600	266,400	321,200	317,200	450,000	29,700	33,300	34,200	34,000	24,800	24,700	24,700	24,700	1,243	0,986	0,980	0,000	149,939	-0,043	69,868	0,000	950,955	856,879	366,645	364,258	0,000	0,000	0,000	75,039	0,000	0,000	0,000	1,000	2,773	1,000	0,000	0,000	0,000	0,000	0,000	36,079
12.07.2023	11:51:54	35,600	36,000	35,900	35,900	35,000	36,000	38,200	23,200	37,100	209,900	221,500	131,500	222,100	123,300	115,800	59,200	92,100	110,700	30,200	246,300	320,000	243,000	320,000	243,700	242,600	244,900	243,400	264,000	241,300	244,000	258,300	266,400	320,700	317,200	450,000	29,600	33,700	34,200	33,800	24,800	24,700	24,700	24,700	1,243	0,986	0,980	0,000	150,011	-0,043	69,868	0,000	990,126	851,563	364,909	363,715	0,000	0,000	0,000	74,677	0,000	0,000	0,000	1,000	2,771	1,000	0,000	0,000	0,000	0,000	0,000	36,079
12.07.2023	11:52:25	35,600	36,000	35,900	36,000	35,000	36,000	38,200	23,100	37,200	209,400	221,500	131,200	222,100	122,900	115,700	58,900	91,700	111,200	30,100	246,300	320,000	242,800	320,000	243,500	242,500	244,700	243,300	265,400	241,100	243,700	258,100	266,400	321,100	317,200	450,000	29,600	33,700	34,200	33,900	24,800	24,700	24,700	24,700	1,242	0,986	0,980	0,000	149,957	-0,014	69,868	0,000	1037,652	862,088	364,909	365,126	0,000	0,000	0,000	73,851	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,068
12.07.2023	11:52:56	35,700	36,100	35,900	36,000	35,000	36,000	38,300	23,000	37,200	209,100	221,500	135,100	222,100	122,600	115,700	58,800	91,400	111,700	30,100	246,200	320,100	242,500	320,000	243,300	242,300	244,600	243,000	265,800	240,900	243,700	257,900	266,300	320,600	317,100	450,000	29,700	33,700	34,200	33,900	24,900	24,700	24,700	24,700	1,248	0,986	0,980	0,000	150,065	-0,043	69,864	0,000	1019,314	854,167	365,017	365,560	0,000	0,000	0,000	73,714	0,000	0,000	0,000	1,000	2,755	1,000	0,000	0,000	0,000	0,000	0,000	36,071
12.07.2023	11:53:27	35,700	36,000	36,000	36,000	35,000	36,000	38,400	23,100	37,200	208,600	221,500	131,600	222,100	122,300	115,700	58,700	91,300	112,200	30,200	245,800	320,200	242,500	320,000	243,100	242,100	244,500	242,900	265,900	240,700	243,500	257,600	266,300	320,500	317,100	450,000	29,600	33,700	34,200	33,900	24,900	24,600	24,700	24,800	1,247	0,986	0,980	0,000	150,101	-0,043	69,868	0,000	1097,656	857,639	366,536	365,017	0,000	0,000	0,000	74,783	0,000	0,000	0,000	1,000	2,768	1,000	0,000	0,000	0,000	0,000	0,000	36,057
12.07.2023	11:53:59	35,800	36,200	36,000	36,000	35,000	36,100	38,400	23,000	37,300	208,300	221,500	132,600	222,100	122,000	115,700	58,500	90,900	112,600	30,200	245,700	320,000	242,300	320,000	243,000	242,000	244,300	242,800	265,900	240,600	243,500	257,400	266,200	320,600	317,100	450,000	29,500	33,700	34,200	33,900	24,900	24,600	24,700	24,700	1,243	0,986	0,980	0,000	150,011	-0,043	69,868	0,000	1095,595	856,988	366,536	363,607	0,000	0,000	0,000	74,783	0,000	0,000	0,000	1,000	2,773	1,000	0,000	0,000	0,000	0,000	0,000	36,064
12.07.2023	11:54:30	35,800	36,300	36,000	36,000	35,000	36,100	38,400	23,100	37,300	207,800	221,500	128,800	222,100	121,700	115,700	58,300	90,500	113,000	30,200	245,500	320,000	242,100	320,000	242,800	241,800	244,100	242,600	265,800	240,400	243,300	257,200	266,200	320,700	317,100	450,000	29,400	33,600	34,200	33,900	24,900	24,600	24,700	24,800	1,227	0,986	0,980	0,000	150,011	-0,043	69,868	0,000	1065,972	856,988	367,188	364,041	0,000	0,000	0,000	74,390	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,064
12.07.2023	11:55:01	35,800	36,300	36,000	36,100	35,000	36,100	38,500	23,100	37,300	207,500	221,500	129,100	222,100	121,300	115,600	58,200	90,400	113,500	30,200	245,700	320,000	241,800	320,000	242,800	241,800	244,000	242,500	266,000	240,300	243,200	257,000	266,200	320,400	317,000	450,000	29,400	33,600	34,200	33,900	24,900	24,600	24,700	24,800	1,238	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	1051,432	850,043	365,234	364,800	0,000	0,000	0,000	73,677	0,000	0,000	0,000	1,000	2,774	1,000	0,000	0,000	0,000	0,000	0,000	36,053
12.07.2023	11:55:32	35,800	36,300	36,100	36,100	35,100	36,100	38,500	23,100	37,300	207,100	221,500	134,800	222,100	121,000	115,600	58,300	90,100	113,900	30,300	245,400	320,000	241,800	320,000	242,600	241,500	243,900	242,300	266,400	240,100	243,100	256,900	266,100	320,300	317,000	450,000	29,400	33,600	34,200	33,900	24,900	24,600	24,700	24,800	1,231	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	970,378	855,794	364,800	365,017	0,000	0,000	0,000	75,582	0,000	0,000	0,000	1,000	2,771	1,000	0,000	0,000	0,000	0,000	0,000	36,042
12.07.2023	11:56:04	35,700	36,300	36,100	36,200	35,100	36,200	38,500	23,000	37,400	206,800	221,500	132,700	222,100	120,700	115,500	57,900	89,800	114,300	30,300	245,500	320,000	241,800	319,900	242,500	241,500	243,700	242,300	267,300	239,800	243,000	256,900	266,100	320,200	317,000	450,000	29,300	33,500	34,200	33,900	24,800	24,600	24,700	24,800	1,229	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	962,457	883,464	366,211	365,017	0,000	0,000	0,000	74,951	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,057
12.07.2023	11:56:35	35,900	36,400	36,100	36,200	35,200	36,200	38,600	23,000	37,400	206,300	221,500	128,600	222,100	120,500	115,500	57,800	89,500	114,900	30,300	245,400	320,000	241,500	320,000	242,400	241,300	243,600	242,000	266,900	239,800	242,800	256,700	266,000	320,100	317,000	450,000	29,200	33,500	34,200	33,900	24,800	24,600	24,700	24,800	1,251	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	1003,798	853,082	366,319	364,258	0,000	0,000	0,000	75,058	0,000	0,000	0,000	1,000	2,758	1,000	0,000	0,000	0,000	0,000	0,000	36,053
12.07.2023	11:57:06	35,900	36,100	36,200	36,200	35,200	36,200	38,600	23,000	37,400	206,000	221,500	133,300	222,100	120,200	115,400	57,900	89,300	115,300	30,300	245,200	319,900	241,500	320,000	242,300	241,200	243,600	242,100	268,500	239,600	242,800	256,700	266,000	320,000	317,000	449,900	29,200	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,228	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	1116,645	849,175	365,234	364,583	0,000	0,000	0,000	78,552	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,050
12.07.2023	11:57:38	35,900	36,400	36,200	36,300	35,200	36,200	38,600	23,000	37,500	205,600	221,500	124,200	222,100	119,900	115,400	54,500	89,000	115,700	30,300	245,200	320,100	241,400	320,000	242,200	241,100	243,500	242,000	267,900	239,600	242,700	256,500	265,900	319,800	317,000	450,000	29,200	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,225	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	897,352	833,550	365,017	365,017	0,000	0,000	0,000	75,649	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,039
12.07.2023	11:58:09	36,000	36,500	36,300	36,300	35,300	36,300	38,700	23,000	37,500	205,200	221,500	128,500	222,100	119,600	115,400	55,500	88,700	116,100	30,300	245,200	320,200	241,300	319,900	242,000	241,200	243,400	242,000	269,100	239,600	242,500	256,400	265,900	320,000	317,000	450,100	29,100	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,244	0,986	0,980	0,000	150,029	-0,043	69,868	0,000	879,123	841,146	364,909	365,017	0,000	0,000	0,000	72,807	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,039
12.07.2023	11:58:40	36,000	36,300	36,300	36,300	35,300	36,300	38,800	23,000	37,600	204,900	221,500	131,300	222,000	119,400	115,400	56,400	88,400	116,500	30,300	245,100	320,200	241,100	320,000	242,000	241,100	243,300	241,800	268,600	239,500	242,400	256,200	265,900	319,600	317,000	450,000	29,100	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,242	0,986	0,980	0,000	150,029	-0,043	69,868	0,000	949,002	844,293	366,753	365,126	0,000	0,000	0,000	73,988	0,000	0,000	0,000	1,000	2,773	1,000	0,000	0,000	0,000	0,000	0,000	36,039
12.07.2023	11:59:11	36,000	36,400	36,300	36,300	35,300	36,300	38,800	23,000	37,600	204,500	221,500	122,800	222,000	119,100	115,300	56,700	88,100	116,900	30,300	245,200	320,200	241,100	320,000	241,900	241,000	243,300	241,800	269,100	239,400	242,300	256,000	265,800	319,500	316,900	450,000	29,000	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,251	0,986	0,980	0,000	150,029	-0,014	69,868	0,000	780,273	839,410	364,583	365,017	0,000	0,000	0,000	74,395	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,053
12.07.2023	11:59:43	36,100	36,500	36,300	36,300	35,300	36,400	38,800	23,000	37,600	204,200	221,500	128,500	222,000	118,800	115,200	56,800	87,900	117,200	30,300	245,200	320,100	241,000	320,000	241,800	240,800	243,200	241,800	269,800	239,300	242,300	255,800	265,800	319,700	317,000	450,000	28,900	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,238	0,986	0,981	0,000	149,939	-0,043	69,868	0,000	836,263	837,023	367,513	364,258	0,000	0,000	0,000	74,721	0,000	0,000	0,000	1,000	2,776	1,000	0,000	0,000	0,000	0,000	0,000	36,028
12.07.2023	12:00:14	36,000	36,600	36,300	36,300	35,300	36,400	38,800	23,000	37,600	203,800	221,500	126,300	222,000	118,500	115,200	56,900	87,700	117,600	30,400	245,000	320,100	240,800	320,000	241,700	240,800	243,300	241,700	271,100	239,300	242,300	255,600	265,700	319,800	316,900	450,000	28,900	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,239	0,986	0,981	0,000	150,047	-0,043	69,868	0,000	918,511	838,325	365,234	363,390	0,000	0,000	0,000	73,949	0,000	0,000	0,000	1,000	2,772	1,000	0,000	0,000	0,000	0,000	0,000	36,028
12.07.2023	12:00:45	36,000	36,500	36,400	36,400	35,300	36,400	38,800	22,900	37,600	203,400	221,500	132,400	222,000	118,300	115,200	56,900	87,400	118,000	30,400	245,000	320,000	240,800	320,000	241,700	240,700	243,200	241,700	270,600	239,200	242,300	255,400	265,800	319,800	317,000	450,100	28,900	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,236	0,986	0,981	0,000	149,975	-0,014	69,868	0,000	786,133	839,301	364,800	364,692	0,000	0,000	0,000	72,519	0,000	0,000	0,000	1,000	2,788	1,000	0,000	0,000	0,000	0,000	0,000	36,042
12.07.2023	12:01:16	36,100	36,500	36,400	36,500	35,400	36,500	38,800	22,900	37,600	203,100	221,500	129,500	222,000	118,000	115,200	57,100	87,000	118,300	30,200	245,000	320,100	240,800	320,200	241,800	240,700	243,300	241,600	270,800	239,100	242,300	255,300	265,700	319,500	316,900	450,000	28,800	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,228	0,986	0,981	0,000	149,939	-0,043	69,868	0,000	870,551	854,167	364,800	364,692	0,000	0,000	0,000	73,745	0,000	0,000	0,000	1,000	2,777	1,000	0,000	0,000	0,000	0,000	0,000	36,039
12.07.2023	12:01:47	36,300	36,600	36,400	36,500	35,400	36,500	38,900	23,000	37,700	202,700	221,500	131,000	222,000	117,800	115,100	55,900	86,800	118,800	30,300	245,000	320,000	240,800	320,000	241,600	240,600	243,300	241,600	271,000	239,000	242,300	255,100	265,700	319,500	316,900	450,000	28,800	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,234	0,986	0,981	0,000	150,047	-0,043	69,868	0,000	901,910	861,762	364,366	364,583	0,000	0,000	0,000	74,408	0,000	0,000	0,000	1,000	2,773	1,000	0,000	0,000	0,000	0,000	0,000	36,024
12.07.2023	12:02:19	36,200	36,600	36,400	36,500	35,400	36,500	38,900	22,900	37,700	202,400	221,500	125,000	222,000	117,500	115,000	56,200	86,600	119,200	30,400	244,900	320,000	240,700	320,000	241,500	240,600	243,300	241,500	270,900	238,900	242,300	254,900	265,600	319,400	316,900	450,000	28,700	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,227	0,985	0,980	0,000	149,884	-0,043	69,868	0,000	792,535	869,466	366,645	364,692	0,000	0,000	0,000	74,659	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	36,035
12.07.2023	12:02:50	36,200	36,700	36,500	36,500	35,400	36,500	38,900	23,000	37,800	202,000	221,500	126,500	222,100	117,300	115,000	56,000	86,300	119,600	30,400	244,700	319,800	240,700	319,900	241,400	240,500	243,200	241,500	271,300	238,900	242,300	254,800	265,500	319,200	316,900	450,000	28,700	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,250	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	1045,030	823,568	365,668	364,258	0,000	0,000	0,000	75,013	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,028
12.07.2023	12:03:21	36,300	36,700	36,500	36,500	35,500	36,500	39,000	23,100	37,800	201,600	221,500	125,500	222,100	117,100	115,000	53,900	86,000	119,900	30,200	244,600	320,000	240,700	320,100	241,500	240,500	243,200	241,500	271,000	238,800	242,300	254,700	265,500	319,000	316,800	450,000	28,600	33,500	34,200	33,700	24,800	24,600	24,700	24,800	1,241	0,986	0,981	0,000	150,011	-0,043	69,868	0,000	985,026	846,029	365,343	363,824	0,000	0,000	0,000	74,805	0,000	0,000	0,000	1,000	2,782	1,000	0,000	0,000	0,000	0,000	0,000	36,024
12.07.2023	12:03:52	36,300	36,800	36,500	36,500	35,500	36,600	39,000	23,000	37,800	201,300	221,500	124,600	222,100	116,800	115,000	54,400	85,800	120,300	30,300	244,800	320,000	240,600	320,000	241,300	240,500	243,200	241,400	271,800	238,700	242,300	254,700	265,500	319,000	316,800	450,000	28,600	33,500	34,200	33,700	24,800	24,600	24,700	24,800	1,237	0,986	0,981	0,000	149,939	-0,043	69,868	0,000	855,794	575,521	363,932	364,041	0,000	0,000	0,000	75,311	0,000	0,000	0,000	1,000	2,794	1,000	0,000	0,000	0,000	0,000	0,000	36,013
12.07.2023	12:04:23	36,300	36,800	36,500	36,600	35,500	36,600	39,000	23,200	37,900	200,900	221,500	123,900	222,100	116,600	114,900	54,400	85,400	120,500	30,200	244,600	320,000	240,700	320,000	241,400	240,400	243,100	241,400	271,800	238,700	242,300	254,600	265,400	319,300	316,800	450,000	28,600	33,500	34,200	33,800	24,800	24,600	24,700	24,800	1,238	0,986	0,981	0,000	150,029	-0,014	69,868	0,000	997,721	776,042	368,490	363,173	0,000	0,000	0,000	75,053	0,000	0,000	0,000	1,000	2,765	1,000	0,000	0,000	0,000	0,000	0,000	36,028
12.07.2023	12:04:54	36,300	36,800	36,500	36,600	35,500	36,600	39,000	23,000	37,900	200,600	221,500	127,300	222,100	116,400	114,800	54,100	85,200	120,900	30,200	244,600	320,100	240,600	320,000	241,300	240,300	243,200	241,300	270,900	238,600	242,300	254,600	265,400	319,100	316,800	449,900	28,600	33,500	34,200	33,800	24,800	24,600	24,700	24,700	1,248	0,986	0,980	0,000	150,011	-0,043	69,868	0,000	682,943	817,925	364,909	363,173	0,000	0,000	0,000	76,352	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,013
12.07.2023	12:05:26	36,300	36,800	36,500	36,600	35,500	36,600	39,100	23,000	37,900	200,200	221,500	121,000	222,100	116,100	114,700	54,500	84,900	121,200	30,300	244,500	320,200	240,500	320,000	241,300	240,400	243,200	241,300	272,000	238,600	242,300	254,500	265,400	319,000	316,800	450,000	28,500	33,500	34,200	33,700	24,800	24,600	24,700	24,700	1,237	0,986	0,981	0,000	150,011	-0,014	69,868	0,000	889,540	790,365	364,909	365,017	0,000	0,000	0,000	75,379	0,000	0,000	0,000	1,000	2,777	1,000	0,000	0,000	0,000	0,000	0,000	36,013
12.07.2023	12:05:57	36,300	36,800	36,500	36,600	35,500	36,700	39,100	22,800	37,900	199,900	221,500	124,300	222,100	115,900	114,700	54,900	84,700	121,700	30,200	244,500	320,200	240,500	320,000	241,300	240,300	243,300	241,300	272,300	238,600	242,300	254,500	265,300	318,800	316,800	450,000	28,500	33,500	34,200	33,700	24,800	24,600	24,700	24,800	1,230	0,986	0,980	0,000	150,065	-0,043	69,868	0,000	796,115	824,544	364,909	364,800	0,000	0,000	0,000	64,680	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	36,024
12.07.2023	12:06:28	36,200	36,900	36,600	36,700	35,600	36,700	39,100	22,900	38,000	199,500	221,500	125,500	222,100	115,700	114,700	54,900	84,400	122,000	30,200	244,500	320,000	240,400	320,000	241,300	240,300	243,200	241,300	272,500	238,600	242,300	254,400	265,200	318,600	316,800	450,000	28,400	33,500	34,200	33,700	24,800	24,600	24,700	24,800	1,249	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	971,246	824,219	365,451	363,390	0,000	0,000	0,000	70,652	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	36,039
12.07.2023	12:06:59	36,500	36,800	36,600	36,700	35,600	36,700	39,100	22,900	38,000	199,200	221,500	123,900	222,100	115,400	114,600	55,000	84,200	122,300	30,200	244,500	319,900	240,300	320,000	241,300	240,300	243,300	241,300	272,400	238,500	242,300	254,400	265,200	318,500	316,800	450,000	28,400	33,500	34,200	33,700	24,800	24,600	24,700	24,700	1,232	0,986	0,981	0,000	149,975	-0,043	69,868	0,000	884,006	812,934	365,017	366,428	0,000	0,000	0,000	71,151	0,000	0,000	0,000	1,000	2,777	1,000	0,000	0,000	0,000	0,000	0,000	36,021
