***************************************************************************************
Start Datenerfassung am:	04.07.2023 18:32:57	Messzyklus: 30 Sekunden
Temperatur Halten in Becken
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	R_O_BT110_Motor	R_O_BT227_SCMotor																		
04.07.2023	18:38:05	29,200	29,700	23,000	28,300	31,900	41,900	98,700	26,100	23,800	226,500	229,900	204,900	230,300	32,300	32,700	32,500	74,700	132,800	27,400	259,100	300,000	254,800	300,100	256,500	255,700	257,900	256,500	266,200	253,900	257,200	255,000	257,800	317,300	311,600	450,000	23,800	23,000	23,600	23,400	20,200	20,000	18,700	19,800	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	551,758	284,614	366,645	362,956	0,000	51,469	25,487	75,819	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:38:35	29,200	29,700	23,000	28,300	31,900	41,900	98,700	25,900	23,800	226,500	230,000	204,700	230,300	32,400	32,700	32,500	74,500	133,100	27,400	259,100	300,000	254,800	300,000	256,500	255,700	257,900	256,500	266,000	253,900	257,200	255,000	257,800	317,000	311,600	450,000	23,800	23,000	23,600	23,400	20,200	20,000	18,700	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	551,324	458,767	366,319	364,366	0,000	50,103	23,255	75,839	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:39:06	29,200	29,700	23,000	28,300	31,900	41,800	98,700	25,800	23,800	226,400	229,800	204,300	229,500	32,300	32,700	32,500	74,300	133,300	27,500	259,100	300,000	254,800	300,200	256,500	255,700	257,900	256,400	266,100	253,900	257,200	255,000	257,800	317,200	311,600	450,000	23,800	23,000	23,600	23,400	20,200	20,000	18,700	19,900	0,965	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	550,564	407,118	366,753	364,258	0,000	54,316	30,784	75,839	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:39:37	29,100	29,700	23,000	28,300	31,900	41,800	98,700	25,800	23,800	226,300	229,600	203,800	230,200	32,200	32,500	32,500	74,100	133,600	27,400	259,100	300,000	254,800	300,000	256,500	255,600	257,900	256,500	265,700	253,900	257,200	255,000	257,800	317,300	311,600	450,000	23,800	23,000	23,600	23,400	20,200	20,000	18,700	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	551,649	453,234	364,800	365,126	0,000	53,573	30,117	76,002	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:40:08	29,100	29,700	23,000	28,300	31,900	41,800	98,700	26,100	23,800	226,300	230,300	203,200	230,000	32,100	32,500	32,500	73,900	133,800	27,500	259,100	300,000	254,800	299,900	256,500	255,700	258,000	256,500	266,400	253,900	257,300	255,000	257,800	317,700	311,600	450,000	23,800	23,000	23,600	23,400	20,300	20,000	18,700	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	552,517	490,234	365,343	364,583	0,000	44,372	29,743	76,002	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:40:39	29,100	29,700	23,000	28,300	31,900	41,700	98,700	26,000	23,800	226,200	229,800	203,100	228,800	32,100	32,600	32,500	73,800	134,100	27,500	259,100	300,000	254,800	300,000	256,500	255,700	258,000	256,500	265,900	253,900	257,300	255,000	257,800	317,300	311,700	450,000	23,800	23,000	23,600	23,400	20,300	20,000	18,700	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	551,215	326,823	365,234	364,583	0,000	47,983	43,699	76,002	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:41:10	29,100	29,700	23,000	28,300	31,900	41,700	98,700	25,900	23,800	226,500	230,100	203,100	227,500	32,200	32,600	32,400	73,600	134,300	27,500	259,200	300,000	254,800	300,000	256,500	255,700	258,000	256,500	266,000	253,900	257,300	255,000	257,800	317,100	311,700	450,000	23,900	23,000	23,600	23,400	20,300	20,000	18,700	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	550,890	461,263	366,536	363,607	0,000	51,503	83,603	75,760	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:41:41	29,100	29,700	23,000	28,200	31,900	41,600	98,700	25,800	23,800	226,500	230,400	202,700	227,000	32,300	32,500	32,400	73,400	134,600	27,400	259,100	300,000	254,800	300,000	256,500	255,700	258,100	256,600	266,400	253,900	257,300	255,100	257,800	317,200	311,700	450,100	23,900	23,000	23,600	23,300	20,300	20,000	18,800	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	551,866	447,483	367,079	365,994	0,000	41,095	100,000	75,760	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:42:12	29,100	29,600	23,000	28,200	31,900	41,500	98,700	25,800	23,800	226,400	228,700	202,900	227,600	32,100	32,200	32,400	73,200	134,800	27,400	259,100	300,000	254,800	300,000	256,600	255,700	258,100	256,700	266,200	253,900	257,400	255,000	257,800	317,400	311,700	450,000	23,900	23,000	23,600	23,300	20,300	20,000	18,800	19,900	0,966	0,982	0,973	0,000	-0,090	-0,011	-0,018	0,000	550,130	448,459	366,536	364,258	0,000	61,830	100,000	75,631	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:42:43	29,100	29,600	23,000	28,200	31,800	41,500	98,700	25,700	23,800	226,300	230,300	202,900	227,900	32,200	32,500	32,400	73,100	135,100	27,400	259,100	300,000	254,800	300,000	256,600	255,700	258,100	256,700	266,200	253,900	257,400	255,000	257,800	317,100	311,700	450,000	23,900	23,000	23,600	23,300	20,300	20,000	18,800	19,900	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	534,722	445,638	364,800	365,885	0,000	57,609	100,000	75,631	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:43:14	29,100	29,600	23,000	28,200	31,800	41,400	98,700	25,700	23,800	227,600	229,800	202,900	228,000	32,100	32,500	32,300	72,900	135,400	27,500	259,300	300,000	254,800	300,000	256,600	255,700	258,100	256,600	265,600	253,900	257,400	255,000	257,800	317,000	311,700	450,000	23,900	23,000	23,600	23,300	20,300	20,000	18,800	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	577,908	428,711	366,862	365,017	0,000	62,318	100,000	75,459	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:43:45	29,000	29,600	22,900	28,200	31,800	41,400	98,700	25,700	23,800	226,800	230,000	203,500	228,100	32,000	32,500	32,300	72,700	135,600	27,400	259,300	300,000	254,900	299,900	256,600	255,700	258,100	256,600	265,800	253,900	257,400	255,000	257,800	317,000	311,600	450,000	23,900	23,000	23,600	23,300	20,300	20,000	18,800	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	522,135	482,639	365,451	365,126	0,000	56,366	100,000	75,459	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:44:16	29,000	29,600	22,900	28,200	31,800	41,400	98,700	25,700	23,800	227,000	230,100	203,800	228,300	32,000	32,200	32,200	72,500	135,900	27,400	259,200	300,000	254,800	299,900	256,600	255,700	258,200	256,700	266,100	254,000	257,400	255,000	257,800	317,100	311,700	450,000	23,900	23,000	23,600	23,400	20,300	20,000	18,800	20,000	0,966	0,982	0,973	0,000	-0,090	-0,011	-0,018	0,000	553,277	629,557	366,319	364,800	0,000	53,815	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:44:47	29,000	29,600	22,900	28,200	31,800	41,300	98,700	25,800	23,800	227,000	230,400	203,900	228,600	31,900	32,100	32,200	72,400	136,100	27,500	259,300	300,100	254,800	300,000	256,600	255,700	258,100	256,700	266,500	254,000	257,400	255,000	257,800	317,400	311,700	450,000	23,900	23,000	23,600	23,300	20,300	20,000	18,800	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	488,824	405,273	367,730	365,126	0,000	50,251	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:45:18	29,000	29,600	22,900	28,200	31,800	41,300	98,700	25,700	23,800	227,200	230,100	204,700	228,600	32,000	32,300	32,100	72,200	136,400	27,400	259,300	300,000	254,800	300,000	256,600	255,700	258,200	256,700	266,400	254,000	257,400	255,000	257,800	317,200	311,600	450,000	23,900	23,000	23,600	23,400	20,300	20,000	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	554,905	419,271	364,800	363,824	0,000	52,893	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:45:49	29,000	29,500	22,900	28,200	31,800	41,200	98,700	25,600	23,800	227,300	230,300	205,000	228,800	32,000	32,200	32,200	72,000	136,600	27,400	259,300	300,000	254,900	299,800	256,600	255,700	258,200	256,700	266,400	254,000	257,400	255,000	257,800	317,700	311,700	450,000	23,900	23,000	23,600	23,400	20,400	20,100	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	555,664	565,104	366,319	365,126	0,000	43,919	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:46:20	29,000	29,500	22,900	28,200	31,800	41,200	98,700	25,500	23,800	227,300	229,900	205,400	228,600	32,000	32,100	32,100	71,800	136,800	27,400	259,300	300,000	254,800	300,100	256,600	255,800	258,300	256,700	266,400	254,000	257,500	255,000	257,800	317,100	311,700	450,000	23,900	23,000	23,600	23,400	20,400	20,100	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	541,884	410,156	364,583	365,017	0,000	41,296	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:46:51	29,000	29,500	22,900	28,200	31,800	41,100	98,700	25,500	23,800	227,300	230,000	206,200	228,600	32,000	31,900	32,100	71,700	137,100	27,400	259,300	300,000	254,800	300,100	256,700	255,800	258,300	256,700	266,300	254,000	257,500	255,000	257,800	317,400	311,700	450,000	23,900	23,000	23,600	23,400	20,400	20,100	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,011	-0,018	0,000	557,509	552,951	362,956	365,126	0,000	34,800	100,000	75,649	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:47:22	29,000	29,500	22,900	28,200	31,800	41,000	98,700	25,500	23,800	227,000	230,200	206,300	228,400	32,000	32,200	32,000	71,600	137,300	27,400	259,300	300,000	254,800	300,000	256,600	255,800	258,300	256,700	266,700	254,000	257,500	255,000	257,800	317,200	311,600	449,900	23,900	23,000	23,600	23,400	20,400	20,100	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,004	-0,018	0,000	537,977	445,747	366,753	361,979	0,000	31,824	100,000	77,874	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
04.07.2023	18:47:53	29,000	29,500	22,900	28,100	31,800	41,000	98,700	25,600	23,800	227,200	230,100	206,700	229,000	31,800	32,200	32,000	71,300	137,600	27,400	259,300	300,000	254,800	300,000	256,700	255,900	258,400	256,700	266,200	254,000	257,500	255,000	257,800	317,200	311,700	450,000	23,900	23,000	23,600	23,400	20,400	20,100	18,900	20,000	0,966	0,982	0,973	0,000	-0,090	-0,011	-0,018	0,000	545,464	443,576	367,513	363,281	0,000	29,944	100,000	76,137	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
