***************************************************************************************
Start Datenerfassung am:	28.06.2023 18:09:32	Messzyklus: 30 Sekunden
Nachtaufzeichnung
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	R_O_BT110_Motor	R_O_BT227_SCMotor																		
28.06.2023	18:14:47	28,600	29,200	22,000	26,200	27,600	26,600	37,900	20,700	22,000	27,600	29,600	28,100	27,400	22,400	22,400	22,400	21,500	188,800	26,100	304,400	334,800	291,400	335,000	298,600	298,600	305,300	301,800	303,700	293,400	303,700	239,300	225,100	286,000	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,927	0,955	0,968	0,000	-0,090	-0,004	-0,014	0,000	782,878	403,537	469,401	467,339	0,000	0,000	0,000	57,000	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:15:18	28,600	29,200	22,000	26,100	27,600	26,600	38,000	20,400	22,000	27,600	29,600	28,100	27,400	22,400	22,400	22,400	21,500	188,800	26,100	304,300	335,000	291,300	334,900	298,600	298,800	305,300	301,800	303,700	293,500	303,700	239,300	225,200	286,700	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,968	0,000	-0,090	-0,004	-0,014	0,000	510,525	429,145	467,773	467,014	0,000	0,000	0,000	64,509	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:15:50	28,600	29,200	22,000	26,100	27,600	26,600	37,900	20,300	22,000	27,700	29,600	28,100	27,300	22,400	22,400	22,400	21,500	188,700	26,100	304,400	335,000	291,300	335,100	298,500	298,900	305,300	301,800	303,900	293,500	303,700	239,300	225,100	286,400	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,968	0,000	-0,090	-0,004	-0,014	0,000	505,642	332,682	469,076	467,122	0,000	0,000	0,000	56,661	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:16:21	28,500	29,200	22,000	26,100	27,600	26,600	37,900	20,700	22,000	27,700	29,600	28,100	27,300	22,400	22,400	22,400	21,500	188,700	26,100	304,400	335,000	291,300	335,000	298,500	298,900	305,300	301,800	303,200	293,500	303,700	239,300	225,100	286,100	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,967	0,000	-0,090	-0,004	-0,014	0,000	386,719	546,984	465,495	463,216	0,000	0,000	0,000	56,970	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:16:53	28,500	29,200	22,000	26,100	27,600	26,600	37,900	20,200	22,000	27,700	29,600	28,100	27,400	22,400	22,400	22,400	21,500	188,700	26,000	304,400	335,000	291,400	335,100	298,600	298,900	305,300	301,800	304,200	293,500	303,700	239,300	225,100	286,600	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,967	0,000	-0,090	-0,004	-0,014	0,000	476,020	288,737	469,510	466,146	0,000	0,000	0,000	57,196	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:17:24	28,500	29,100	22,000	26,100	27,600	26,500	37,900	20,500	22,000	27,700	29,500	28,100	27,400	22,400	22,400	22,400	21,500	188,700	26,100	304,400	335,100	291,400	335,000	298,600	298,900	305,300	301,800	303,200	293,500	303,700	239,300	225,100	286,200	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,968	0,000	-0,090	-0,004	-0,018	0,000	449,978	386,827	467,122	465,929	0,000	0,000	0,000	56,984	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:17:56	28,500	29,100	22,000	26,100	27,600	26,500	37,900	20,300	22,000	27,700	29,600	28,100	27,300	22,400	22,400	22,400	21,500	188,700	26,200	304,400	335,000	291,400	335,000	298,600	298,800	305,300	301,700	303,300	293,500	303,700	239,200	225,100	286,400	273,700	475,000	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,968	0,000	-0,090	-0,004	-0,014	0,000	509,983	410,156	469,076	466,580	0,000	0,000	0,000	57,329	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:18:27	28,500	29,200	22,000	26,100	27,600	26,500	37,900	20,600	22,000	27,600	29,500	28,200	27,300	22,400	22,400	22,400	21,500	188,600	26,000	304,400	335,100	291,300	335,000	298,600	298,800	305,300	301,800	303,400	293,500	303,700	239,300	225,100	286,400	273,700	474,900	23,000	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,955	0,967	0,000	-0,090	-0,004	-0,014	0,000	453,776	394,423	469,401	467,339	0,000	0,000	0,000	60,641	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:18:59	28,500	29,100	22,000	26,100	27,600	26,500	37,900	20,500	22,000	27,600	29,500	28,200	27,300	22,400	22,400	22,400	21,500	188,600	26,100	304,400	335,100	291,400	335,000	298,600	298,800	305,200	301,800	303,000	293,500	303,700	239,300	225,100	286,500	273,700	475,000	22,900	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,954	0,968	0,000	-0,090	-0,004	-0,014	0,000	453,776	303,385	468,424	464,952	0,000	0,000	0,000	57,722	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
28.06.2023	18:19:30	28,400	29,100	22,000	26,100	27,600	26,500	37,900	20,500	22,000	27,600	29,500	28,100	27,300	22,400	22,400	22,400	21,500	188,600	26,100	304,400	335,000	291,400	335,000	298,600	298,900	305,300	301,800	303,200	293,500	303,700	239,300	225,100	286,500	273,700	475,000	22,900	22,500	22,000	21,800	22,100	22,100	21,700	22,000	0,926	0,954	0,967	0,000	-0,090	-0,004	-0,014	0,000	510,525	324,870	469,835	465,820	0,000	0,000	0,000	56,369	0,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000	0,000
